Order ID,Order Date,Customer ID,City,Product,Category,Quantity,Price,Revenue
693,2024-11-23,1381,Chennai,Tablet,Gadgets,3.0,2897.0,8691
694,2024-11-24,1373,Chennai,Tablet,Gadgets,1.0,1338.0,1338
695,2024-11-25,1289,Bangalore,Smartwatch,Gadgets,3.0,1763.0,5289
696,2024-11-26,1799,Bangalore,Laptop,Accessories,1.0,4430.0,4430
697,2024-11-27,1345,Bangalore,Tablet,Gadgets,7.0,1011.0,7077
698,2024-11-28,1393,Delhi,Laptop,Electronics,7.0,2756.0,19292
699,2024-11-29,1939,Bangalore,Tablet,Accessories,8.0,3373.0,26984
700,2024-11-30,1771,Bangalore,Headphones,Electronics,2.0,967.0,1934
701,2024-12-01,1045,Hyderabad,Laptop,Gadgets,5.0,1277.0,6385
702,2024-12-02,1118,Chennai,Tablet,Accessories,3.0,1043.0,3129
703,2024-12-03,1538,Delhi,Smartwatch,Gadgets,7.0,138.0,966
704,2024-12-04,1174,Hyderabad,Smartwatch,Electronics,8.0,2559.0,20472
705,2024-12-05,1578,Delhi,Headphones,Electronics,3.0,1326.0,3978
706,2024-12-06,1359,Hyderabad,Laptop,Electronics,1.0,2654.0,2654
707,2024-12-07,1731,Chennai,Smartwatch,Electronics,3.0,1959.0,5877
708,2024-12-08,1231,Hyderabad,Headphones,Electronics,9.0,4987.0,44883
709,2024-12-09,1211,Chennai,Mobile,Gadgets,8.0,989.0,7912
710,2024-12-10,1903,Bangalore,Mobile,Gadgets,5.0,1299.0,6495
711,2024-12-11,1913,Bangalore,Headphones,Accessories,8.0,2754.0,22032
712,2024-12-12,1770,Bangalore,Mobile,Electronics,4.0,930.0,3720
713,2024-12-13,1472,Hyderabad,Laptop,Gadgets,8.0,4320.0,34560
714,2024-12-14,1109,Delhi,Smartwatch,Electronics,9.0,1784.0,16056
715,2024-12-15,1238,Delhi,Laptop,Electronics,7.0,2590.0,18130
716,2024-12-16,1382,Hyderabad,Headphones,Electronics,9.0,4139.0,37251
717,2024-12-17,1081,Delhi,Headphones,Electronics,5.0,2239.0,11195
718,2024-12-18,1952,Mumbai,Headphones,Accessories,6.0,1839.0,11034
719,2024-12-19,1637,Chennai,Smartwatch,Accessories,3.0,2394.0,7182
720,2024-12-20,1252,Mumbai,Tablet,Gadgets,5.0,1853.0,9265
721,2024-12-21,1804,Bangalore,Laptop,Gadgets,5.0,1857.0,9285
722,2024-12-22,1101,Delhi,Laptop,Gadgets,8.0,2728.0,21824
723,2024-12-23,1020,Chennai,Tablet,Accessories,5.0,3276.0,16380
724,2024-12-24,1097,Bangalore,Mobile,Accessories,1.0,886.0,886
725,2024-12-25,1613,Chennai,Headphones,Accessories,3.0,4512.0,13536
726,2024-12-26,1791,Chennai,Tablet,Gadgets,8.0,1944.0,15552
727,2024-12-27,1843,Hyderabad,Headphones,Accessories,7.0,893.0,6251
728,2024-12-28,1973,Delhi,Smartwatch,Accessories,4.0,4798.0,19192
729,2024-12-29,1344,Chennai,Laptop,Electronics,6.0,3875.0,23250
730,2024-12-30,1333,Chennai,Smartwatch,Accessories,6.0,579.0,3474
731,2024-12-31,1226,Bangalore,Laptop,Gadgets,9.0,1867.0,16803
732,2025-01-01,1595,Chennai,Smartwatch,Accessories,3.0,884.0,2652
733,2025-01-02,1224,Mumbai,Mobile,Accessories,3.0,3867.0,11601
734,2025-01-03,1168,Hyderabad,Laptop,Accessories,5.0,3306.0,16530
735,2025-01-04,1609,Mumbai,Mobile,Gadgets,3.0,2614.0,7842
736,2025-01-05,1690,Bangalore,Tablet,Electronics,8.0,4576.0,36608
737,2025-01-06,1985,Chennai,Mobile,Electronics,1.0,4277.0,4277
738,2025-01-07,1199,Chennai,Smartwatch,Accessories,3.0,4199.0,12597
739,2025-01-08,1439,Delhi,Smartwatch,Accessories,2.0,3385.0,6770
740,2025-01-09,1437,Chennai,Tablet,Gadgets,7.0,528.0,3696
741,2025-01-10,1771,Hyderabad,Smartwatch,Electronics,6.0,3965.0,23790
742,2025-01-11,1029,Bangalore,Smartwatch,Electronics,4.0,2913.0,11652
743,2025-01-12,1585,Chennai,Laptop,Electronics,9.0,3743.0,33687
744,2025-01-13,1801,Bangalore,Smartwatch,Accessories,5.0,526.0,2630
745,2025-01-14,1765,Hyderabad,Headphones,Electronics,8.0,1848.0,14784
746,2025-01-15,1386,Chennai,Smartwatch,Electronics,6.0,2454.0,14724
747,2025-01-16,1170,Hyderabad,Tablet,Electronics,1.0,3796.0,3796
748,2025-01-17,1515,Mumbai,Laptop,Electronics,4.0,4232.0,16928
749,2025-01-18,1725,Chennai,Mobile,Accessories,5.0,1210.0,6050
750,2025-01-19,1424,Delhi,Smartwatch,Gadgets,7.0,4375.0,30625
751,2025-01-20,1669,Delhi,Laptop,Gadgets,8.0,2828.0,22624
752,2025-01-21,1539,Hyderabad,Laptop,Gadgets,5.0,465.0,2325
753,2025-01-22,1867,Bangalore,Smartwatch,Accessories,2.0,3518.0,7036
754,2025-01-23,1158,Bangalore,Smartwatch,Gadgets,4.0,288.0,1152
755,2025-01-24,1650,Hyderabad,Smartwatch,Accessories,5.0,2942.0,14710
756,2025-01-25,1452,Mumbai,Headphones,Electronics,4.0,477.0,1908
757,2025-01-26,1739,Chennai,Tablet,Accessories,7.0,4268.0,29876
758,2025-01-27,1939,Mumbai,Tablet,Electronics,1.0,3320.0,3320
759,2025-01-28,1395,Delhi,Mobile,Electronics,3.0,2735.0,8205
760,2025-01-29,1770,Chennai,Laptop,Accessories,7.0,3061.0,21427
761,2025-01-30,1332,Bangalore,Mobile,Gadgets,6.0,280.0,1680
762,2025-01-31,1276,Hyderabad,Mobile,Electronics,6.0,2342.0,14052
763,2025-02-01,1337,Chennai,Laptop,Electronics,1.0,2404.0,2404
764,2025-02-02,1496,Delhi,Smartwatch,Accessories,7.0,924.0,6468
765,2025-02-03,1598,Chennai,Mobile,Accessories,3.0,4287.0,12861
766,2025-02-04,1248,Bangalore,Headphones,Gadgets,5.0,1098.0,5490
767,2025-02-05,1334,Delhi,Mobile,Electronics,9.0,268.0,2412
768,2025-02-06,1238,Bangalore,Headphones,Electronics,5.0,1932.0,9660
769,2025-02-07,1278,Mumbai,Tablet,Accessories,3.0,4168.0,12504
770,2025-02-08,1604,Chennai,Smartwatch,Gadgets,1.0,1010.0,1010
771,2025-02-09,1054,Bangalore,Mobile,Gadgets,8.0,997.0,7976
772,2025-02-10,1252,Hyderabad,Tablet,Accessories,2.0,4285.0,8570
773,2025-02-11,1289,Mumbai,Mobile,Accessories,7.0,1204.0,8428
774,2025-02-12,1112,Delhi,Laptop,Accessories,2.0,4087.0,8174
775,2025-02-13,1074,Chennai,Laptop,Electronics,6.0,2712.0,16272
776,2025-02-14,1688,Mumbai,Headphones,Accessories,2.0,2610.0,5220
777,2025-02-15,1271,Hyderabad,Mobile,Accessories,1.0,3163.0,3163
778,2025-02-16,1680,Bangalore,Tablet,Electronics,7.0,934.0,6538
779,2025-02-17,1468,Chennai,Mobile,Electronics,1.0,1773.0,1773
780,2025-02-18,1437,Delhi,Headphones,Gadgets,7.0,3123.0,21861
781,2025-02-19,1364,Mumbai,Tablet,Gadgets,8.0,4010.0,32080
782,2025-02-20,1105,Bangalore,Tablet,Electronics,5.0,1291.0,6455
783,2025-02-21,1123,Bangalore,Headphones,Electronics,2.0,4915.0,9830
784,2025-02-22,1558,Mumbai,Laptop,Electronics,4.0,1182.0,4728
785,2025-02-23,1436,Bangalore,Tablet,Accessories,1.0,3280.0,3280
786,2025-02-24,1344,Hyderabad,Mobile,Gadgets,2.0,4436.0,8872
787,2025-02-25,1190,Bangalore,Mobile,Gadgets,5.0,4342.0,21710
788,2025-02-26,1064,Mumbai,Headphones,Electronics,3.0,2393.0,7179
789,2025-02-27,1552,Mumbai,Laptop,Electronics,5.0,1947.0,9735
790,2025-02-28,1323,Chennai,Laptop,Gadgets,9.0,1293.0,11637
791,2025-03-01,1662,Chennai,Smartwatch,Accessories,4.0,1786.0,7144
792,2025-03-02,1890,Bangalore,Smartwatch,Electronics,2.0,2161.0,4322
793,2025-03-03,1837,Mumbai,Tablet,Accessories,2.0,4675.0,9350
794,2025-03-04,1650,Hyderabad,Tablet,Accessories,9.0,4936.0,44424
795,2025-03-05,1343,Delhi,Smartwatch,Electronics,5.0,3336.0,16680
796,2025-03-06,1153,Delhi,Laptop,Accessories,9.0,2351.0,21159
797,2025-03-07,1391,Hyderabad,Mobile,Gadgets,3.0,428.0,1284
798,2025-03-08,1955,Mumbai,Headphones,Gadgets,9.0,2625.0,23625
799,2025-03-09,1878,Hyderabad,Laptop,Gadgets,4.0,2769.0,11076
800,2025-03-10,1225,Chennai,Mobile,Accessories,5.0,3121.0,15605
801,2025-03-11,1716,Hyderabad,Laptop,Gadgets,7.0,3399.0,23793
802,2025-03-12,1728,Mumbai,Tablet,Electronics,8.0,4982.0,39856
803,2025-03-13,1903,Bangalore,Mobile,Accessories,3.0,4678.0,14034
804,2025-03-14,1733,Chennai,Headphones,Electronics,2.0,2578.0,5156
805,2025-03-15,1143,Mumbai,Mobile,Electronics,8.0,2000.0,16000
806,2025-03-16,1721,Delhi,Headphones,Electronics,9.0,4474.0,40266
807,2025-03-17,1298,Mumbai,Smartwatch,Electronics,7.0,119.0,833
808,2025-03-18,1175,Bangalore,Headphones,Electronics,4.0,2702.0,10808
809,2025-03-19,1401,Mumbai,Mobile,Gadgets,2.0,1736.0,3472
810,2025-03-20,1985,Mumbai,Mobile,Gadgets,9.0,4557.0,41013
811,2025-03-21,1056,Mumbai,Mobile,Electronics,4.0,1412.0,5648
812,2025-03-22,1654,Chennai,Smartwatch,Accessories,3.0,603.0,1809
813,2025-03-23,1397,Mumbai,Smartwatch,Electronics,9.0,4030.0,36270
814,2025-03-24,1117,Bangalore,Laptop,Gadgets,3.0,2885.0,8655
815,2025-03-25,1546,Mumbai,Mobile,Gadgets,3.0,1835.0,5505
816,2025-03-26,1121,Hyderabad,Laptop,Electronics,2.0,265.0,530
817,2025-03-27,1723,Hyderabad,Tablet,Accessories,6.0,1580.0,9480
818,2025-03-28,1283,Delhi,Headphones,Accessories,5.0,464.0,2320
819,2025-03-29,1968,Bangalore,Mobile,Electronics,1.0,533.0,533
820,2025-03-30,1264,Delhi,Laptop,Electronics,5.0,1248.0,6240
821,2025-03-31,1087,Chennai,Mobile,Accessories,2.0,4810.0,9620
822,2025-04-01,1259,Bangalore,Tablet,Gadgets,3.0,2492.0,7476
823,2025-04-02,1686,Delhi,Laptop,Accessories,2.0,387.0,774
824,2025-04-03,1611,Delhi,Laptop,Gadgets,4.0,1169.0,4676
825,2025-04-04,1670,Bangalore,Headphones,Accessories,5.0,2565.0,12825
826,2025-04-05,1469,Mumbai,Laptop,Electronics,2.0,1339.0,2678
827,2025-04-06,1757,Hyderabad,Mobile,Gadgets,6.0,1938.0,11628
828,2025-04-07,1823,Delhi,Tablet,Electronics,1.0,3895.0,3895
829,2025-04-08,1906,Hyderabad,Tablet,Electronics,4.0,592.0,2368
830,2025-04-09,1619,Bangalore,Smartwatch,Accessories,8.0,4492.0,35936
831,2025-04-10,1099,Bangalore,Laptop,Accessories,8.0,4727.0,37816
832,2025-04-11,1890,Chennai,Mobile,Gadgets,2.0,4141.0,8282
833,2025-04-12,1906,Bangalore,Laptop,Accessories,7.0,2549.0,17843
834,2025-04-13,1517,Hyderabad,Headphones,Electronics,1.0,3955.0,3955
835,2025-04-14,1937,Bangalore,Tablet,Gadgets,3.0,1172.0,3516
836,2025-04-15,1295,Delhi,Headphones,Electronics,5.0,320.0,1600
837,2025-04-16,1363,Mumbai,Headphones,Gadgets,9.0,3812.0,34308
838,2025-04-17,1187,Delhi,Mobile,Electronics,7.0,2738.0,19166
839,2025-04-18,1251,Hyderabad,Smartwatch,Electronics,2.0,3080.0,6160
840,2025-04-19,1172,Hyderabad,Smartwatch,Accessories,6.0,3015.0,18090
841,2025-04-20,1251,Delhi,Smartwatch,Gadgets,1.0,4536.0,4536
842,2025-04-21,1796,Delhi,Mobile,Accessories,7.0,2355.0,16485
843,2025-04-22,1806,Bangalore,Mobile,Electronics,6.0,1298.0,7788
844,2025-04-23,1195,Bangalore,Smartwatch,Gadgets,9.0,3249.0,29241
845,2025-04-24,1720,Chennai,Mobile,Electronics,9.0,328.0,2952
846,2025-04-25,1694,Hyderabad,Mobile,Electronics,2.0,4185.0,8370
847,2025-04-26,1408,Bangalore,Smartwatch,Accessories,8.0,314.0,2512
848,2025-04-27,1397,Chennai,Tablet,Accessories,9.0,4318.0,38862
849,2025-04-28,1180,Bangalore,Headphones,Gadgets,3.0,2211.0,6633
850,2025-04-29,1437,Delhi,Tablet,Accessories,9.0,1773.0,15957
851,2025-04-30,1313,Delhi,Smartwatch,Accessories,2.0,4122.0,8244
852,2025-05-01,1217,Bangalore,Tablet,Accessories,3.0,936.0,2808
853,2025-05-02,1272,Bangalore,Tablet,Gadgets,3.0,1688.0,5064
854,2025-05-03,1398,Hyderabad,Laptop,Electronics,6.0,4710.0,28260
855,2025-05-04,1128,Chennai,Mobile,Accessories,3.0,2677.0,8031
856,2025-05-05,1210,Hyderabad,Laptop,Electronics,6.0,4880.0,29280
857,2025-05-06,1788,Mumbai,Laptop,Electronics,6.0,1645.0,9870
858,2025-05-07,1247,Mumbai,Mobile,Electronics,1.0,2983.0,2983
859,2025-05-08,1843,Hyderabad,Mobile,Gadgets,4.0,918.0,3672
860,2025-05-09,1987,Mumbai,Smartwatch,Accessories,8.0,4969.0,39752
861,2025-05-10,1501,Hyderabad,Headphones,Electronics,2.0,4480.0,8960
862,2025-05-11,1886,Hyderabad,Mobile,Electronics,2.0,3478.0,6956
863,2025-05-12,1360,Mumbai,Smartwatch,Gadgets,7.0,532.0,3724
864,2025-05-13,1177,Mumbai,Laptop,Gadgets,4.0,2646.0,10584
865,2025-05-14,1244,Chennai,Mobile,Gadgets,4.0,1802.0,7208
866,2025-05-15,1060,Chennai,Tablet,Gadgets,4.0,708.0,2832
867,2025-05-16,1918,Hyderabad,Smartwatch,Electronics,9.0,2689.0,24201
868,2025-05-17,1715,Bangalore,Headphones,Electronics,3.0,1123.0,3369
869,2025-05-18,1710,Mumbai,Tablet,Accessories,9.0,1405.0,12645
870,2025-05-19,1354,Mumbai,Headphones,Electronics,4.0,2746.0,10984
871,2025-05-20,1794,Hyderabad,Laptop,Gadgets,2.0,1293.0,2586
872,2025-05-21,1203,Mumbai,Mobile,Accessories,2.0,1475.0,2950
873,2025-05-22,1050,Chennai,Tablet,Gadgets,3.0,1460.0,4380
874,2025-05-23,1858,Mumbai,Headphones,Accessories,8.0,1276.0,10208
875,2025-05-24,1877,Delhi,Headphones,Accessories,5.0,2954.0,14770
876,2025-05-25,1367,Chennai,Headphones,Gadgets,9.0,3652.0,32868
877,2025-05-26,1805,Delhi,Laptop,Accessories,8.0,2142.0,17136
878,2025-05-27,1649,Mumbai,Smartwatch,Accessories,3.0,4160.0,12480
879,2025-05-28,1828,Mumbai,Mobile,Gadgets,8.0,4757.0,38056
880,2025-05-29,1266,Bangalore,Laptop,Electronics,8.0,2240.0,17920
881,2025-05-30,1023,Bangalore,Tablet,Electronics,1.0,1172.0,1172
882,2025-05-31,1481,Bangalore,Tablet,Accessories,8.0,809.0,6472
883,2025-06-01,1271,Hyderabad,Mobile,Electronics,6.0,734.0,4404
884,2025-06-02,1269,Delhi,Tablet,Accessories,4.0,3234.0,12936
885,2025-06-03,1635,Delhi,Tablet,Gadgets,4.0,126.0,504
886,2025-06-04,1641,Bangalore,Laptop,Electronics,4.0,2040.0,8160
887,2025-06-05,1523,Delhi,Smartwatch,Gadgets,7.0,2956.0,20692
888,2025-06-06,1452,Delhi,Headphones,Gadgets,2.0,3149.0,6298
889,2025-06-07,1744,Bangalore,Tablet,Accessories,1.0,1690.0,1690
890,2025-06-08,1799,Chennai,Smartwatch,Gadgets,7.0,578.0,4046
891,2025-06-09,1135,Mumbai,Mobile,Electronics,7.0,2234.0,15638
892,2025-06-10,1125,Bangalore,Smartwatch,Electronics,6.0,247.0,1482
893,2025-06-11,1521,Mumbai,Headphones,Electronics,8.0,3776.0,30208
894,2025-06-12,1713,Hyderabad,Laptop,Electronics,6.0,823.0,4938
895,2025-06-13,1720,Mumbai,Headphones,Accessories,9.0,2818.0,25362
896,2025-06-14,1234,Chennai,Laptop,Gadgets,6.0,4675.0,28050
897,2025-06-15,1625,Chennai,Mobile,Gadgets,4.0,2329.0,9316
898,2025-06-16,1151,Bangalore,Headphones,Accessories,1.0,4659.0,4659
899,2025-06-17,1541,Mumbai,Laptop,Accessories,3.0,2395.0,7185
900,2025-06-18,1743,Chennai,Smartwatch,Accessories,9.0,624.0,5616
901,2025-06-19,1739,Bangalore,Laptop,Electronics,5.0,3191.0,15955
902,2025-06-20,1053,Hyderabad,Laptop,Accessories,8.0,155.0,1240
903,2025-06-21,1108,Chennai,Tablet,Accessories,4.0,3286.0,13144
904,2025-06-22,1502,Chennai,Laptop,Gadgets,3.0,966.0,2898
905,2025-06-23,1671,Mumbai,Laptop,Accessories,9.0,4572.0,41148
906,2025-06-24,1229,Mumbai,Smartwatch,Gadgets,6.0,1405.0,8430
907,2025-06-25,1001,Delhi,Headphones,Accessories,9.0,3780.0,34020
908,2025-06-26,1097,Delhi,Tablet,Gadgets,7.0,961.0,6727
909,2025-06-27,1636,Mumbai,Mobile,Electronics,7.0,3849.0,26943
910,2025-06-28,1772,Mumbai,Laptop,Accessories,1.0,2251.0,2251
911,2025-06-29,1036,Bangalore,Mobile,Accessories,6.0,3070.0,18420
912,2025-06-30,1800,Bangalore,Smartwatch,Electronics,9.0,1160.0,10440
913,2025-07-01,1027,Bangalore,Mobile,Electronics,8.0,3423.0,27384
914,2025-07-02,1608,Bangalore,Mobile,Electronics,4.0,2740.0,10960
915,2025-07-03,1606,Delhi,Tablet,Electronics,1.0,1723.0,1723
916,2025-07-04,1633,Hyderabad,Tablet,Electronics,5.0,3898.0,19490
917,2025-07-05,1995,Hyderabad,Tablet,Gadgets,7.0,4334.0,30338
918,2025-07-06,1910,Chennai,Mobile,Accessories,2.0,717.0,1434
919,2025-07-07,1831,Mumbai,Tablet,Accessories,6.0,3120.0,18720
920,2025-07-08,1232,Bangalore,Smartwatch,Accessories,8.0,340.0,2720
921,2025-07-09,1921,Bangalore,Smartwatch,Electronics,2.0,1816.0,3632
922,2025-07-10,1461,Bangalore,Tablet,Accessories,6.0,4453.0,26718
923,2025-07-11,1146,Bangalore,Headphones,Accessories,8.0,4618.0,36944
924,2025-07-12,1229,Hyderabad,Laptop,Gadgets,4.0,4162.0,16648
925,2025-07-13,1328,Chennai,Headphones,Gadgets,7.0,1743.0,12201
926,2025-07-14,1593,Bangalore,Tablet,Accessories,1.0,3307.0,3307
927,2025-07-15,1258,Chennai,Smartwatch,Gadgets,6.0,2989.0,17934
928,2025-07-16,1410,Hyderabad,Tablet,Gadgets,9.0,4178.0,37602
929,2025-07-17,1099,Chennai,Smartwatch,Electronics,1.0,2398.0,2398
930,2025-07-18,1047,Delhi,Smartwatch,Accessories,2.0,504.0,1008
931,2025-07-19,1023,Chennai,Headphones,Electronics,6.0,1170.0,7020
932,2025-07-20,1977,Chennai,Laptop,Accessories,2.0,2355.0,4710
933,2025-07-21,1732,Mumbai,Smartwatch,Gadgets,9.0,1292.0,11628
934,2025-07-22,1195,Delhi,Tablet,Gadgets,7.0,4232.0,29624
935,2025-07-23,1380,Chennai,Tablet,Gadgets,6.0,2057.0,12342
936,2025-07-24,1085,Chennai,Headphones,Gadgets,7.0,2488.0,17416
937,2025-07-25,1611,Chennai,Mobile,Gadgets,4.0,1706.0,6824
938,2025-07-26,1976,Chennai,Headphones,Accessories,5.0,499.0,2495
939,2025-07-27,1749,Mumbai,Tablet,Accessories,2.0,4548.0,9096
940,2025-07-28,1509,Chennai,Headphones,Electronics,1.0,4465.0,4465
941,2025-07-29,1762,Bangalore,Laptop,Electronics,4.0,387.0,1548
942,2025-07-30,1674,Delhi,Headphones,Electronics,3.0,2849.0,8547
943,2025-07-31,1308,Delhi,Smartwatch,Electronics,2.0,4127.0,8254
944,2025-08-01,1250,Hyderabad,Laptop,Gadgets,5.0,1253.0,6265
945,2025-08-02,1840,Chennai,Laptop,Electronics,6.0,3047.0,18282
946,2025-08-03,1000,Chennai,Smartwatch,Accessories,1.0,376.0,376
947,2025-08-04,1757,Hyderabad,Mobile,Electronics,8.0,2740.0,21920
948,2025-08-05,1758,Mumbai,Mobile,Gadgets,5.0,1298.0,6490
949,2025-08-06,1848,Bangalore,Tablet,Gadgets,5.0,1489.0,7445
950,2025-08-07,1858,Chennai,Smartwatch,Gadgets,6.0,4215.0,25290
951,2025-08-08,1391,Delhi,Smartwatch,Gadgets,5.0,3048.0,15240
952,2025-08-09,1674,Mumbai,Headphones,Accessories,8.0,2860.0,22880
953,2025-08-10,1886,Delhi,Headphones,Accessories,9.0,3178.0,28602
954,2025-08-11,1392,Chennai,Smartwatch,Gadgets,5.0,469.0,2345
955,2025-08-12,1480,Chennai,Mobile,Electronics,2.0,276.0,552
956,2025-08-13,1043,Delhi,Smartwatch,Electronics,8.0,697.0,5576
957,2025-08-14,1259,Mumbai,Smartwatch,Accessories,5.0,4334.0,21670
958,2025-08-15,1087,Hyderabad,Mobile,Electronics,7.0,3744.0,26208
959,2025-08-16,1335,Delhi,Tablet,Accessories,8.0,2330.0,18640
960,2025-08-17,1824,Bangalore,Headphones,Electronics,3.0,3364.0,10092
961,2025-08-18,1433,Mumbai,Headphones,Accessories,3.0,4525.0,13575
962,2025-08-19,1129,Chennai,Headphones,Accessories,8.0,4689.0,37512
963,2025-08-20,1464,Chennai,Smartwatch,Electronics,6.0,4109.0,24654
964,2025-08-21,1660,Delhi,Tablet,Accessories,2.0,399.0,798
965,2025-08-22,1739,Mumbai,Headphones,Electronics,3.0,1750.0,5250
966,2025-08-23,1002,Bangalore,Mobile,Gadgets,2.0,2349.0,4698
967,2025-08-24,1717,Chennai,Headphones,Gadgets,2.0,2042.0,4084
968,2025-08-25,1882,Mumbai,Laptop,Gadgets,2.0,708.0,1416
969,2025-08-26,1019,Hyderabad,Mobile,Accessories,3.0,2121.0,6363
970,2025-08-27,1864,Mumbai,Laptop,Gadgets,2.0,1495.0,2990
971,2025-08-28,1554,Hyderabad,Laptop,Accessories,4.0,3843.0,15372
972,2025-08-29,1207,Chennai,Smartwatch,Gadgets,6.0,4138.0,24828
973,2025-08-30,1752,Bangalore,Laptop,Accessories,4.0,4046.0,16184
974,2025-08-31,1601,Mumbai,Mobile,Accessories,2.0,669.0,1338
975,2025-09-01,1415,Bangalore,Tablet,Electronics,8.0,3816.0,30528
976,2025-09-02,1792,Mumbai,Tablet,Electronics,7.0,3328.0,23296
977,2025-09-03,1844,Hyderabad,Laptop,Accessories,4.0,4024.0,16096
978,2025-09-04,1514,Chennai,Smartwatch,Accessories,2.0,940.0,1880
979,2025-09-05,1357,Bangalore,Tablet,Electronics,5.0,2943.0,14715
980,2025-09-06,1659,Mumbai,Smartwatch,Electronics,8.0,4073.0,32584
981,2025-09-07,1928,Delhi,Mobile,Electronics,8.0,4257.0,34056
982,2025-09-08,1255,Hyderabad,Headphones,Gadgets,3.0,593.0,1779
983,2025-09-09,1107,Delhi,Smartwatch,Accessories,9.0,4628.0,41652
984,2025-09-10,1137,Bangalore,Smartwatch,Accessories,4.0,2586.0,10344
985,2025-09-11,1420,Hyderabad,Smartwatch,Electronics,8.0,2304.0,18432
986,2025-09-12,1194,Bangalore,Mobile,Gadgets,1.0,4612.0,4612
987,2025-09-13,1835,Mumbai,Laptop,Accessories,8.0,773.0,6184
988,2025-09-14,1969,Bangalore,Laptop,Accessories,2.0,234.0,468
989,2025-09-15,1402,Chennai,Tablet,Accessories,7.0,2125.0,14875
990,2025-09-16,1315,Delhi,Headphones,Electronics,9.0,4995.0,44955
991,2025-09-17,1043,Mumbai,Mobile,Accessories,8.0,2166.0,17328
992,2025-09-18,1302,Hyderabad,Headphones,Accessories,7.0,130.0,910
993,2025-09-19,1399,Chennai,Smartwatch,Gadgets,2.0,4410.0,8820
994,2025-09-20,1293,Bangalore,Tablet,Accessories,1.0,3360.0,3360
995,2025-09-21,1903,Mumbai,Headphones,Electronics,2.0,3840.0,7680
996,2025-09-22,1136,Bangalore,Headphones,Accessories,5.0,3944.0,19720
997,2025-09-23,1485,Bangalore,Laptop,Gadgets,1.0,4146.0,4146
998,2025-09-24,1319,Delhi,Laptop,Gadgets,5.0,3664.0,18320
999,2025-09-25,1510,Delhi,Laptop,Accessories,8.0,4248.0,33984
1000,2025-09-26,1912,Chennai,Tablet,Electronics,9.0,4221.0,37989
